symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredStock,proceeds_fromissuance_commonstock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
KRUS,5/31/2019,USD,2451000,0,0,0,0,500000,2821000,0,113000,719000,-2826000,1567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719000
KRUS,2/28/2019,USD,-434000,0,0,0,0,500000,2293000,0,-50000,212000,-2308000,-1198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212000
KRUS,11/30/2018,USD,1421000,0,0,0,0,471000,2574000,0,21000,-391000,-2574000,-545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-391000
KYMR,12/31/2020,USD,-20068000,177000,0,-7770000,2983000,497000,1437000,0,0,-12685000,-3990000,270000,0,0,0,0,0,0,0,0,0,0,560000,0,-23788000,0,-12685000
LATN,12/31/2020,USD,-281837,0,0,-112579,-49250,0,0,0,0,-4231008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281837,0,-201872
LATN,9/30/2020,USD,-108601,0,0,33348,-82550,0,0,0,0,-5554455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108601,0,-186174
LATN,6/30/2020,USD,-91717,0,0,43693,-25169,0,0,0,0,-77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91717,0,-77423
LATN,3/31/2020,USD,-213664,0,0,0,0,0,0,0,0,-214140,0,-5150,0,0,0,0,0,0,0,0,0,0,6250000,0,-218814,0,420028
LCY,12/31/2020,USD,-211292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154280
LEGN,12/31/2020,USD,-55952000,0,0,0,0,0,0,0,0,0,61165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57827000
LEGN,9/30/2020,USD,-64375000,0,0,0,0,0,0,0,0,0,-58623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66546000
LEGN,6/30/2020,USD,-56885000,0,0,0,0,0,0,0,0,0,-9212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134876000
LEGN,3/31/2020,USD,-45796000,0,0,0,0,2021000,15382000,0,-177000,0,-17499000,148755000,0,0,0,0,0,0,0,0,0,0,-75000,0,0,0,-44228000
LEGN,12/31/2019,USD,-83065000,0,0,0,0,4001000,39170000,0,0,0,-58652000,14666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130370000
LEGN,9/30/2019,USD,19947000,0,0,0,0,0,0,0,0,0,-21194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27797000
LEGN,6/30/2019,USD,-38766000,0,0,0,0,0,0,0,0,0,-36031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28802000
LEGN,3/31/2019,USD,-4259000,0,0,0,0,326000,19427000,0,-76000,0,-114878000,28677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12430000
LESL,12/31/2020,USD,-119294000,0,0,0,0,6595000,2706000,0,-25569000,0,-302000,66601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30257000
LESL,9/30/2020,USD,17488000,0,0,0,0,8340000,5147000,0,32142000,0,-5147000,-4170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42055000
LESL,12/31/2019,USD,-81256000,0,0,0,0,7276000,5738000,0,-34402000,0,-11920000,4215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26187000
LESL,9/30/2019,USD,15262000,0,0,0,0,7554000,6445000,0,37384000,0,-6438000,-53000,0,0,0,0,-53000,-53000,0,0,0,0,0,0,0,0,780000
LEVI,11/29/2020,USD,228721000,97260000,0,-235182000,-76588000,36798000,40896000,-14438000,-140385000,56670000,-70831000,-16526000,15290000,0,0,0,0,0,0,0,202500000,0,1877000,0,141364000,0,56670000
LEVI,8/23/2020,USD,199501000,62098000,0,200801000,126077000,33992000,14277000,188274000,-62197000,27049000,-10170000,-287070000,-300052000,0,0,0,0,0,0,0,-202500000,0,1890000,0,-97739000,0,27049000
LEVI,5/24/2020,USD,-156519000,98486000,0,94346000,-208349000,35031000,30786000,-340286000,150733000,-363549000,11723000,727611000,295266000,26169000,26169000,0,31709000,-31709000,0,0,0,0,-23916000,0,-363549000,0,-363549000
LEVI,2/23/2020,USD,197883000,54196000,0,-47458000,-90218000,35974000,44424000,-67767000,-41247000,152689000,-119281000,-138020000,-459000,30074000,30074000,0,31930000,-31930000,0,0,0,0,-28044000,0,-59418000,0,152689000
LEVI,11/24/2019,USD,206651000,140665000,0,31732000,47800000,33637000,47315000,60957000,-56921000,95805000,-44966000,-91777000,28862000,40894000,40894000,0,58900000,-58914000,0,0,0,0,-38832000,0,69908000,0,95296000
LEVI,8/25/2019,USD,43724000,2772000,0,34965000,188030000,31560000,51080000,141303000,46727000,124217000,-55193000,15746000,-10414000,0,0,0,0,0,0,0,0,0,0,0,4277000,0,124509000
LEVI,5/26/2019,USD,28507000,24071000,0,3596000,-46405000,30186000,40812000,-50244000,-15492000,28507000,-62973000,198795000,0,0,24696000,0,0,0,0,0,0,0,229633000,0,28507000,0,28230000
LEVI,2/24/2019,USD,146451000,2778000,0,-30128000,-13139000,28559000,36149000,-69672000,48120000,146451000,-80211000,-55000000,886000,3088000,3088000,0,55000000,-55000000,0,0,0,0,-3088000,0,91451000,0,146577000
LEVI,11/25/2018,USD,97260000,119966000,0,27894000,-14759000,28075000,60153000,48782000,-55433000,97260000,-59681000,-52461000,-5026000,2266000,2266000,0,45000000,-45000000,0,0,0,0,-2266000,0,52260000,-2856000,97098000
LEVI,8/26/2018,USD,129581000,1687000,0,83268000,287715000,27435000,38107000,147431000,107132000,129581000,-40405000,-15974000,14586000,31746000,31746000,0,0,-45000000,0,0,0,0,-31746000,0,129581000,-7040000,130124000
LEVI,5/27/2018,USD,77032000,24196000,0,-3682000,-52909000,31874000,30157000,-76242000,33823000,77032000,-38002000,-5934000,0,7183000,7183000,0,0,-45000000,0,0,0,0,-7183000,0,77032000,-8958000,74932000
LEVI,2/25/2018,USD,-18629000,1628000,0,40685000,21875000,32821000,30996000,-59497000,61867000,-18629000,-41299000,-73855000,-14537000,14844000,14844000,0,45000000,-45000000,0,0,0,0,-14844000,0,-63629000,5592000,-19012000
LEVI,11/26/2017,USD,231490000,77129000,0,3734000,-25348000,31769000,42985000,41661000,-63349000,117233000,-48782000,-39329000,4024000,11810000,11810000,0,35000000,0,0,0,0,0,-11810000,0,142333000,-1046000,115752000
LEVI,8/27/2017,USD,77365000,775000,0,55688000,159430000,29789000,22904000,126740000,23035000,89479000,-26798000,74000,492000,1830000,1830000,0,0,0,0,0,0,0,-1830000,0,53772000,3131000,87992000
LEVI,5/28/2017,USD,168037000,27339000,0,-45904000,-107006000,28443000,27816000,-102447000,1291000,17723000,-32814000,-69976000,-2459000,11269000,11269000,0,35000000,0,0,0,0,0,-11269000,0,68894000,3647000,17516000
LEVI,2/26/2017,USD,49049000,1456000,0,18600000,-11614000,27386000,25073000,-69935000,53432000,60121000,-15997000,-42502000,-8288000,193000,193000,0,35000000,0,0,0,0,0,-193000,0,-6940000,2510000,60143000
LEVI,11/27/2016,USD,203731000,92264000,0,-63370000,-80106000,27912000,28153000,34184000,-134081000,96154000,-32202000,-57892000,10201000,1161000,1161000,0,0,0,0,0,0,0,-1161000,0,103923000,-9714000,96173000
LEVI,8/28/2016,USD,-485000,3827000,0,49821000,196697000,25470000,27566000,116957000,69654000,97704000,-23186000,-66607000,2681000,9000,9000,0,0,0,0,0,0,0,-9000,0,-87900000,2378000,98318000
LEVI,5/29/2016,USD,57226000,4885000,0,-15699000,-3644000,25385000,16485000,-52514000,50883000,31060000,4798000,24521000,-2509000,0,1393000,0,60000000,0,0,0,0,0,0,0,88439000,1894000,30725000
LEVI,2/28/2016,USD,46078000,8639000,0,67680000,34329000,25111000,30746000,-104777000,134923000,66291000,-17758000,-73571000,3102000,0,0,0,0,0,0,0,0,0,0,0,-47470000,-2219000,65836000
LI,12/31/2020,CNY,1821341000,0,0,0,0,0,222228000,0,0,0,-8300693000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107547000
LI,9/30/2020,CNY,929759000,0,0,0,0,0,0,0,0,0,-9883509000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106929000
LI,6/30/2020,CNY,451711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75162000
LI,3/31/2020,CNY,-63007000,0,0,0,0,55354000,122146000,0,-189621000,0,-181417000,-135977000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77113000
LI,12/31/2019,CNY,-451033000,0,0,0,0,0,0,0,0,0,-765304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI,9/30/2019,CNY,-576641000,0,0,0,0,0,0,0,0,0,-1559756000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI,3/31/2019,CNY,-393324000,0,0,0,0,0,0,0,0,0,-813767000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINX,9/30/2020,BRL,70899000,0,0,0,0,43741000,30975000,0,0,0,-164896000,97924000,0,0,0,0,-26000,-26000,0,0,0,0,0,0,0,0,-7909000
LINX,6/30/2020,BRL,11907000,0,0,0,0,37412000,33576000,0,0,0,57557000,-96168000,0,0,0,0,-19914000,-19914000,0,0,0,0,-55440000,0,0,0,2802000
LINX,3/31/2020,BRL,15402000,0,0,0,0,36181000,26592000,0,0,0,78512000,-110282000,0,0,0,0,0,0,0,0,0,0,-63231000,0,0,0,-9054000
LINX,12/31/2019,BRL,30028000,0,0,0,0,33177000,21526000,0,0,0,107616000,-89305000,0,0,0,0,0,0,0,0,0,0,-51178000,0,0,0,9399000
LINX,9/30/2019,BRL,20332000,0,0,0,0,30545000,6504000,0,0,0,-745333000,-78657000,0,0,0,0,0,0,0,0,0,0,-26403000,0,0,0,-171000
LINX,6/30/2019,BRL,35836000,0,0,0,0,31590000,47271000,0,0,0,6221000,741705000,0,0,0,0,-25000000,-25000000,0,0,0,0,0,0,0,0,12468000
LINX,3/31/2019,BRL,45585000,0,0,0,0,24348000,23212000,0,0,0,-16551000,-28065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17180000
LINX,12/31/2018,BRL,628153.3,0,0,0,0,129502.74,85685.25,0,0,0,-1521862.47,947754.16,0,0,0,0,-427571.13,-427571.13,0,0,0,0,-7599726.4,0,0,0,294476.79
LINX,9/30/2018,USD,16092000,0,0,0,0,7706000,10169000,0,0,0,55569000,-68927000,0,0,0,0,-25000000,-25000000,0,0,0,0,0,0,0,0,9037000
LINX,6/30/2018,USD,16494000,0,0,0,0,6969000,7394000,0,6000,0,22303000,-41153000,0,0,0,0,-23000000,-23000000,0,0,0,0,0,0,0,0,18348000
LIVK,9/30/2020,USD,-16304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73854
LIVK,6/30/2020,USD,-88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106070
LIVK,3/31/2020,USD,-225774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372169
LIVK,12/31/2019,USD,-84321,0,0,0,0,0,0,0,0,0,0,81113063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67402
LIZI,12/31/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5847000
LIZI,9/30/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6074000
LIZI,6/30/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22028000
LIZI,3/31/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48235000
LIZI,12/31/2019,CNY,-38191000,0,0,0,0,4021000,3865000,0,0,0,-3865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28950000
LIZI,9/30/2019,CNY,-26302000,0,0,0,0,3306000,12646000,0,0,0,-12646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48485000
LIZI,6/30/2019,CNY,-26302000,0,0,0,0,4318000,12859000,0,0,0,-12646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44151000
LIZI,3/31/2019,CNY,-26302000,0,0,0,0,0,0,0,0,0,-12646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02
LIZI,12/31/2018,CNY,42900.9,0,0,0,0,17919.93,368116.99,0,0,0,-367229.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-197447.84
LIZI,9/30/2018,USD,250838.31,0,0,0,0,57649.36,58772.68,0,0,0,-69539.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32766.88
LMND,12/31/2020,USD,-20700000,7500000,0,16700000,16800000,5500000,1300000,0,0,-33900000,13800000,1500000,0,0,0,0,0,0,0,0,0,0,1500000,0,-5400000,0,-33900000
LMND,9/30/2020,USD,-35700000,10100000,0,57000000,129400000,300000,1200000,0,0,-30900000,13800000,338200000,0,0,0,0,0,0,0,0,0,0,338200000,0,316300000,0,-30900000
LMPX,9/30/2020,USD,-3307038,62423,0,-1606020,-2544967,338822,3673880,229788,-2591089,-752087,-7982316,-3030966,-3180714,0,0,0,0,0,0,249750,0,0,28049750,0,-14320320,0,-752087
LMPX,6/30/2020,USD,1651991,0,0,0,0,277303,28290,0,-4490840,216102,-42191,-1982640,0,0,0,0,0,0,0,0,0,0,0,0,-372840,0,216102
LMPX,3/31/2020,USD,-5004460,49549,0,174361,65156,307197,30178,-46373,335941,-3341782,-573305,17092988,-235589,0,0,0,0,0,0,17328577,0,0,17328577,0,11515223,0,-1720188
LMPX,12/31/2019,USD,-4107292,0,0,0,0,275536,26109,0,2137258,-537558,-52312,8593987,0,0,0,0,0,0,0,0,0,0,0,0,4434383,0,-572195
LMPX,9/30/2019,USD,-1896114,0,0,0,0,249601,23659,0,1542651,-775393,-24040,3685601,0,0,0,0,0,0,0,0,0,0,-20430,0,1765447,0,-775393
LMPX,6/30/2019,USD,876391,0,0,0,0,247411,87452,0,-1455291,-1281652,-61287,-979078,0,0,0,0,0,0,0,0,0,0,-254600,0,-163974,0,-1281652
LMPX,3/31/2019,USD,1145261,0,0,0,0,314008,7484,0,-2756083,-1400611,-17703,-1079511,0,0,0,0,0,0,0,0,0,0,-403750,0,48047,0,-1400611
LSF,12/31/2020,USD,-7648494,0,0,-1161999,3146995,130459,185094,57184,2418167,-4493597,-8397682,306571,0,0,0,0,0,0,0,6040,0,0,444052,0,-15739605,0,-4493597
LSF,9/30/2020,USD,-2450891,0,0,0,0,344160,874760,0,-393756,-3355084,3760071,74924780,0,0,0,0,0,0,0,0,0,0,76203790,0,0,0,-3355084
LSF,6/30/2020,USD,-2323503,0,0,0,0,229280,312750,0,0,-3006390,178312,11835450,0,0,0,0,0,0,0,0,0,0,11983170,0,0,0,-5001620
LSF,3/31/2020,USD,-2323503,0,0,0,0,0,0,0,0,-1995230,178312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSF,12/31/2019,USD,-9440900,0,0,0,0,300560,2423970,0,149013,-2159096,-7924100,1029080,0,0,0,0,0,0,0,0,0,0,1100180,0,0,0,-8503950
LSF,9/30/2019,USD,-2787497,0,0,0,0,85408,376876,0,-1230689,-2373182,3117779,6663910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2373182
LSF,6/30/2019,USD,-4155860,0,0,0,0,113560,1577720,0,0,-2251185,-11542960,-1097280,0,0,0,0,0,0,0,0,0,0,-1045210,0,0,0,-3971440
LSF,3/31/2019,USD,-2077931,0,0,0,0,0,0,0,0,-1720485,-5771479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSPD,12/31/2020,USD,-54143000,0,0,0,0,9674000,786000,0,17000,0,-232953000,5886000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42651000
LSPD,9/30/2020,USD,-7379000,0,0,0,0,5715000,486000,0,-475000,0,286000,316091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19466000
LSPD,6/30/2020,USD,-7411000,0,0,0,0,5644000,160000,0,309000,0,-1471000,797000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20116000
LSPD,3/31/2020,USD,-8885000,0,0,0,0,5631000,1301000,0,-312000,0,-59029000,153741000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18597000
LSPD,12/31/2019,USD,-10732000,0,0,0,0,3188000,1342000,0,-13000,0,-34838000,238000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15762000
LSPD,9/30/2019,USD,-2628000,0,0,0,0,2832000,573000,0,3000,0,-16962000,282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10075000
LSPD,6/30/2019,USD,-6305000,0,0,0,0,1816000,393000,0,-79000,0,0,-729000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9097000
LTRN,12/31/2020,USD,-1568057,0,0,-313837,-615787,1093,4992,0,0,7658186,-4992,-261,0,0,0,0,0,0,0,0,0,0,0,0,-1573310,0,-2896004
LTRN,9/30/2020,USD,-2889646,0,0,369262,1602027,1093,3324,0,0,-1701488,-3324,-102831,0,0,0,0,0,0,0,0,0,0,456437,0,-2995801,0,-1701488
LTRN,6/30/2020,USD,-490870,0,0,0,0,666,0,0,0,-833422,-7821,23662787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-833422
LTRN,3/31/2020,USD,-703048,0,0,0,0,536,0,0,0,-477276,-7821,105265,0,0,0,0,0,0,0,0,0,0,52000,0,0,0,-477276
LTRN,12/31/2019,USD,-2127920,0,0,0,0,1630,5720,0,0,4181018,-5720,2920510,0,0,0,0,0,0,0,0,0,0,2920510,0,0,0,-2428190
LTRN,9/30/2019,USD,-549925,0,0,0,0,462,0,0,0,-669652,-5717,1070504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-669652
LTRN,6/30/2019,USD,-443515,0,0,0,0,314,0,0,0,-629393,-7821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-629393
LTRN,3/31/2019,USD,-425607,0,0,0,0,320,0,0,0,-453973,-7821,1850000,0,0,0,0,0,0,0,0,0,0,1850000,0,0,0,-453970
LU,12/31/2020,CNY,-2378084000,0,0,0,0,0,0,0,0,0,-5176335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886433000
LU,9/30/2020,CNY,5022897000,0,0,0,0,0,0,0,0,0,-9458344000,6856221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184179000
LU,6/30/2020,CNY,2238234500,0,0,0,0,0,61750000,0,0,0,-184535500,3743843000,0,0,0,0,0,0,0,0,0,0,1563252000,0,0,0,0
LU,3/31/2020,CNY,2238234500,0,0,0,0,0,0,0,0,0,-184535500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU,12/31/2019,CNY,-1097092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427754000
LU,9/30/2019,CNY,1339540000,0,0,0,0,0,0,0,0,0,-5853996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420838000
LUNG,12/31/2020,USD,-7262000,710000,0,1372000,2144000,707000,693000,-1121000,1103000,-9297000,-693000,199765000,0,0,0,0,0,0,0,0,-6000000,0,201375000,0,191810000,0,-9297000
LVGO,6/30/2020,USD,-3600000,0,0,0,0,2092000,4169000,0,-1629000,-3036000,-2069000,462983000,0,0,0,0,0,0,0,0,0,0,0,0,-3600000,0,-1554000
LVGO,3/31/2020,USD,-10411000,0,0,-3122000,14028000,1876000,3087000,11806000,-9738000,-11125000,-3087000,-10012000,0,0,0,0,0,0,0,0,0,0,1722000,0,-36609000,0,-5573000
LVGO,12/31/2019,USD,-138283000,0,0,0,0,2585000,2302000,0,7709000,-140868000,-100986000,-3233000,0,0,0,0,0,0,0,0,0,0,380943000,0,-138283000,0,-6354000
LVGO,9/30/2019,USD,-15572000,0,0,5379000,17649000,1558000,1886000,5804000,7439000,-43130000,-53202000,380841000,0,0,0,0,0,0,0,0,0,0,378569000,0,641062000,0,-19712000
LXEH,9/30/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3325317
LXEH,6/30/2020,USD,15148733,0,0,0,0,0,0,0,0,0,9177439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20159766
LXEH,3/31/2020,USD,15148733,0,0,0,0,0,0,0,0,0,9177439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LXEH,12/31/2019,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16403943
LXEH,9/30/2019,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5359170
LXEH,6/30/2019,USD,13648076,0,0,0,0,0,0,0,0,0,1722155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LXEH,3/31/2019,USD,13648076,0,0,0,0,0,0,0,0,0,1722155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYFT,12/31/2020,USD,-264613000,32562000,0,59642000,-1108000,35703000,22795000,0,0,-458155000,185419000,-23455000,0,0,0,0,0,0,0,0,0,0,11457000,0,-102649000,0,-458155000
LYFT,9/30/2020,USD,-155638000,19069000,0,-19390000,-13504000,41714000,14609000,0,0,-459517000,-325548000,-31955000,0,0,0,0,0,0,0,0,0,0,410000,0,-513141000,0,-459517000
LYFT,6/30/2020,USD,-751722000,17006000,0,-495767000,-108614000,44462000,21759000,0,0,-437112000,92889000,584620000,0,0,0,0,0,0,0,0,0,0,11828000,0,-437112000,0,-437112000
LYFT,3/31/2020,USD,-206926000,13713000,0,500004000,83653000,35474000,34476000,0,0,-398073000,787667000,-16644000,0,0,0,0,0,0,0,0,0,0,2372000,0,564097000,0,-398073000
LYFT,12/31/2019,USD,-46191000,39278000,0,5800000,-21948000,24077000,49657000,0,0,-356052000,-93114000,17961000,0,0,0,0,0,0,0,0,0,0,18076000,0,-121344000,0,-356052000
LYFT,9/30/2019,USD,10000000,36138000,0,21670000,61689000,30137000,60146000,0,0,-463477000,199858000,-66581000,0,0,0,0,0,0,0,0,0,0,12244000,0,143277000,0,-463477000
LYFT,6/30/2019,USD,15316000,0,0,0,0,31080000,43159000,0,0,-644239000,-2387911000,2410983000,0,0,0,0,0,0,0,0,0,0,2486771000,0,-644239000,0,-644239000
LYFT,3/31/2019,USD,-84827000,0,0,0,0,23135000,25126000,0,0,-1138473000,670324000,-788167000,0,0,0,0,0,0,0,0,0,0,1601000,0,0,0,-1138473000
LYRA,12/31/2020,USD,-5868000,0,0,204000,-558000,41000,1101000,0,0,-7021000,-1101000,7000,0,0,0,0,0,0,0,0,0,0,-2376000,0,-6962000,0,-7021000
LYRA,9/30/2020,USD,-3780000,0,0,3000,-711000,33000,589000,0,0,-6334000,-589000,-675000,0,0,0,0,0,0,0,0,0,0,1000,0,-5044000,0,-6334000
LYRA,6/30/2020,USD,-7478000,0,0,0,0,13000,77000,0,0,-4540000,-77000,58907000,0,0,0,0,0,0,0,0,0,0,0,0,-4527000,0,-4540000
LYRA,3/31/2020,USD,-4017000,0,0,0,0,8000,8000,0,0,-4232000,-8000,29464000,0,0,0,0,0,0,0,0,0,0,30392000,0,0,0,-4232000
LYRA,12/31/2019,USD,-3918000,0,0,0,0,7000,80000,0,0,-4353000,-80000,-198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4353000
LYRA,9/30/2019,USD,-3827000,0,0,0,0,6000,10000,0,0,-4163000,-10000,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4163000
LYRA,6/30/2019,USD,-3004000,0,0,0,0,6000,69000,0,0,-4201000,-69000,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4201000
LYRA,3/31/2019,USD,-3005000,0,0,0,0,8000,52000,0,0,-3589000,-52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3589000
MASS,9/30/2020,USD,8197000,0,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MASS,6/30/2020,USD,-3199000,0,0,0,0,0,0,0,0,0,-92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MASS,3/31/2020,USD,-3199000,0,0,0,0,0,0,0,0,0,-92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MASS,12/31/2019,USD,249000,0,0,0,0,212000,114000,0,869000,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-489000
MASS,9/30/2019,USD,-22000,0,0,0,0,0,0,0,0,0,-17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAX,12/31/2020,USD,-8604000,423740000,0,0,0,878000,140000,0,0,-8604000,-140000,-421000,0,0,0,0,-193000,-193000,0,0,0,0,-88555000,0,-8604000,0,-4366000
MAX,9/30/2020,USD,15000,0,0,0,0,210000,156000,0,0,-9869000,-64000,-27167000,0,0,0,0,-120697000,-120697000,0,0,0,0,0,0,0,0,-9869000
MAX,6/30/2020,USD,19642500,0,0,0,0,137000,92000,0,0,10146000,-5046000,-12792000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18981000
MAX,3/31/2020,USD,19642500,0,0,0,0,0,0,0,0,8835000,-5046000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAX,12/31/2019,USD,22143000,0,0,0,0,272000,146000,0,0,10377000,-294000,-17483000,0,0,0,0,-6706000,-6706000,0,0,0,0,62806000,0,0,0,17820000
MAX,9/30/2019,USD,-2587000,0,0,0,0,1450000,21000,0,0,7763000,-103000,-5959000,0,0,0,0,-4604000,-4604000,0,0,0,0,-1105000,0,0,0,7763000
MAX,6/30/2019,USD,13880000,0,0,0,0,143000,88000,0,0,4959000,-88000,-4568000,0,0,0,0,0,0,0,0,0,0,62806000,0,0,0,-320000
MAX,3/31/2019,USD,0,0,0,0,0,0,0,0,0,-5279000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCBS,12/31/2020,USD,8885000,34630000,0,-274000,179820000,736000,56000,5574000,0,9454000,-134508000,149780000,0,0,0,0,2310000,2310000,0,0,0,0,0,0,24157000,0,9454000
MCBS,9/30/2020,USD,18439000,41434000,0,5149000,93647000,734000,139000,-271000,0,9385000,-110642000,2965000,0,0,0,0,2359000,2359000,0,0,0,0,0,0,-89238000,0,9385000
MCBS,6/30/2020,USD,7322000,39632000,0,4531000,110427000,743000,176000,2736000,0,7739000,-103362000,104171000,0,0,0,0,2809000,2809000,0,0,0,0,0,0,7739000,0,7739000
MCBS,3/31/2020,USD,107912000,35889000,0,10051000,102301000,716000,166000,433000,0,9816000,-129352000,-47335000,0,0,0,0,2807000,2807000,0,0,0,0,0,0,-68775000,0,9816000
MCBS,12/31/2019,USD,-79125000,37225000,0,-8205000,-97838000,746000,240000,1561000,0,10670000,97857000,-16867000,0,0,0,0,2778000,2778000,0,0,0,0,13911000,0,1865000,0,10670000
